,score,time,user,product
10559214,1.0,2017-07-13,A30T2OLDHWQ1EP,B0075D0EHO
8832198,3.0,2017-02-01,A2YW4JR64U6143,B01BKSMIAA
4780217,5.0,2016-03-03,A1AWHV87Y098GO,B00AU6ED8Y
795097,5.0,2013-07-10,A2NIJG9Q52V45R,B000MN6FZO
5411230,5.0,2016-04-14,A2DWRR7UATG8ED,B00EOY3ZY6
6200626,4.0,2017-06-05,A30JPZ9TZ7I61U,B00K29ER0S
6585778,5.0,2015-10-31,AXN8S57ZVVB4T,B00MNBC8CC
7968438,5.0,2017-11-17,A266MP78IC15J4,B0127NCR6M
850440,5.0,2014-09-14,A2URULTKOCNGPZ,B000NTMJK2
5534717,5.0,2014-07-09,AJDAPMNI03DZE,B00FFC4BVC
3088705,3.0,2014-06-09,AHTILMWOPO35T,B0042FJH5S
8178401,5.0,2017-07-16,ANOI41S8Z4XS7,B0153WB7CE
2384320,5.0,2014-12-12,A1GO8WM1AXFVQR,B001U005B8
7697308,4.0,2015-07-10,A2LXX47A0KMJVX,B00YBJ4FCK
120290,5.0,2010-06-25,A1YVH4YXCA9EPY,B0002M8CWE
10295695,5.0,2017-07-31,AY40LN3X094K2,B0053YAA94
3991554,5.0,2013-12-27,ASUM2P2P9RWNQ,B006J3EEHM
2429362,4.0,2016-10-18,A1986MOQXGFAKP,B001WJ6908
2209604,5.0,2015-08-18,A175OYIUIZJP8E,B001MYEU0E
4739803,5.0,2015-03-19,A3GD3798H1944F,B00AOVWA8K
1413211,4.0,2017-10-01,A3R7INLEBY7U1F,B000NK3WSE
1293776,5.0,2017-04-18,A2ET8O5KPFTAUJ,B0014VX2M2
12119429,4.0,2018-08-05,AMBM41LXIQR48,B00VEM1C0K
6636587,4.0,2016-09-28,A3TWPW6C78JPGV,B00N1JUBPQ
3606691,5.0,2015-05-04,A1UEWMWDGS6JPS,B0058VC75C
5988496,5.0,2014-06-02,A1JTTI1KH3DOCY,B00IH19WNU
4936822,5.0,2017-05-12,A2VZT9RFJVEYYJ,B00BJKUJQU
2165454,5.0,2015-11-21,A3NFVF0FYB6O6F,B001L2U39E
2396882,5.0,2017-05-15,A3O0BXK3SZ6FE0,B001UE8DAY
4023218,5.0,2015-05-25,A1P7ANZ8I520C1,B006O74XQ0
3101945,5.0,2013-10-15,APFEQMTX550NE,B00437RT3C
7881820,5.0,2017-08-14,AGJ0DW8O7D9FL,B010OTV44C
3508430,5.0,2015-11-18,AOBNW6CQI32SR,B004ZAIXSC
5567100,5.0,2015-03-13,A3DFC5OWILUT4L,B00FMXRDL4
132408,4.0,2015-07-23,A2RDQ25F8GP6NR,B0002X1IOM
2876856,3.0,2014-11-17,A3V81N6U4YOBCF,B003C5UR4Y
2360535,4.0,2012-08-17,A3IROM8JD6KAVG,B001T316RS
7718669,4.0,2015-06-27,A7EU2BWLLCJY2,B00YLE3GJS
2824575,5.0,2017-11-28,A2Y8UVOTD3HSX2,B0036N9A3G
658216,5.0,2015-03-23,A1YFM3LOY8UU8Z,B000IMFJ7Y
2521007,5.0,2012-11-26,A2QJ3PN6SB3Q8T,B0028ZIWCS
5439311,5.0,2015-10-13,AKGRONU4BXCSO,B00EV0GLZ8
5673251,4.0,2016-11-22,A3CA3RWZYJDWXE,B00GD73CXG
7897969,5.0,2016-07-25,AVIB0OICC8815,B010U86G5E
3001009,3.0,2015-04-22,A1MP6653RZLT1P,B003RXU3RW
3497389,1.0,2013-11-08,A3CR1EV98GQ87X,B004YILBDY
1016649,5.0,2015-03-20,A1K9QPW7OHC95L,B000TZ3IC8
2320167,3.0,2015-12-23,AGZLOT7YS49SO,B001QD7FXK
5354647,5.0,2014-07-13,A3SQV1Q3LQH59Z,B00E8D3TLC
4780130,5.0,2016-12-04,A1R5LUAWK1J39Z,B00AU6DP56
4576459,5.0,2017-03-29,A3IUUFEOONMSBB,B009KRIBM8
5365679,5.0,2018-06-06,A2V4MGPIBW4M8V,B00EB5OU0Q
2548188,4.0,2013-12-31,A32UJOTFMGTIX9,B002B7LTBY
1133692,1.0,2014-09-13,A1GZVON8P41DW1,B000YJ2EO2
6072777,4.0,2017-06-01,A1E3S4BRVAIICP,B00J39VU9Y
516985,4.0,2017-05-07,A3GUDWD9AENMOD,B000FF05L4
6042262,3.0,2014-12-30,AW6VT915O1K49,B00IVF0MPY
8292288,5.0,2016-10-01,A2ZKWUZF9YH82C,B01624IA68
5839953,5.0,2015-01-30,A24QW3MS9U4J3O,B00HHNIPVY
3745258,5.0,2015-01-10,A137HH9H5LFW4N,B005IUQQHI
7144850,4.0,2016-05-15,A10FYMZH7K4YZ8,B00S20W28I
10877648,4.0,2017-07-11,A3M6TSEV71537G,B00B2XQQ34
6069327,5.0,2017-05-30,A1VGXHHR08G044,B00J2FJR08
840985,4.0,2015-09-06,A1XWTQVLCHDZU2,B000NONRZI
442331,5.0,2011-04-22,A1BO26LKJBO2XI,B000EHUYQ4
2209944,5.0,2014-12-15,A3NQVI690KTY03,B001MYEU0E
3787433,5.0,2015-02-02,A1AQZL6GGFNZYC,B005NBYZB6
875582,5.0,2012-11-17,A22DRQMROONYOK,B000OTEEA4
2193704,5.0,2015-05-30,A2YLH4F06T1T1J,B001M9J036
4623954,5.0,2014-01-08,A3GNLMOLOVK6FG,B00A0A7IM8
5610869,5.0,2014-03-16,ACJT8MUC0LRF0,B00FWJG3M8
475861,5.0,2012-07-11,AETG43ARLZDZD,B000F2XX98
6307580,5.0,2014-10-16,A1JXVV8JUEZ79K,B00KPZ3GXI
4163872,5.0,2015-06-07,A1GANEAS9MFLRR,B00789SFW6
2588022,4.0,2014-11-18,A319SRFI41Y20W,B002DS1F2E
5858159,5.0,2015-04-02,A215WH6RUDUCMP,B00HMNCQAK
11020085,4.0,2016-08-25,A1NFRA9H4YGT2T,B00CSWABGQ
2428913,5.0,2013-08-08,A1ZYTBENHJ1WGP,B001WJ59BI
3171135,4.0,2015-03-07,A232JCVZDZV8S6,B0048KFEQI
6957231,5.0,2018-05-30,A2F96KZCXX7GW1,B00PSGOH3C
5589165,5.0,2016-01-02,A122QIXIP8NN3K,B00FPQV5GW
496790,5.0,2016-10-27,A1FE0XEM9X5EB1,B000F7P292
7066974,1.0,2015-12-19,A2Y43HLB7AHNQX,B00R3954KM
7010710,4.0,2015-07-12,A27OA05T5EMHRX,B00QBOBLZM
5619769,1.0,2016-07-24,A1IY2S8QCT0FN5,B00G041BCG
1950311,5.0,2013-03-09,A220VLCQJ3QZJK,B001CL8L9I
1419688,5.0,2015-03-19,A1E31QO03OFE1T,B001817QI4
3388064,5.0,2013-04-03,AETG43ARLZDZD,B004SKBL1A
3735579,4.0,2014-04-06,A2UABXP2LS0YHD,B005I3DV46
6946142,5.0,2016-03-05,AIX5M0FGVB0OF,B00PNGWEHI
2370660,5.0,2015-07-12,AZIM9ZTGB8Q12,B001TI941I
8963854,4.0,2017-06-06,A4O27GHPQKSD0,B01D3842OA
9178096,5.0,2016-11-28,A18ZBR492Z923Y,B01F76RUV8
2717216,5.0,2014-04-27,A58437AUQICZF,B002T5MZ70
12564559,5.0,2018-08-03,A13XHP2C6AM02N,B0186YDCRY
4192436,3.0,2015-11-10,ABQ382CFLHRM7,B007CP6UK0
6479650,5.0,2015-05-12,A232JCVZDZV8S6,B00LR454YU
804420,4.0,2017-01-13,A2VR9S616TW0OG,B000MTCR6Y
2112819,5.0,2017-04-04,A1VMWX4IZYFY7Y,B001H9N8CA
6738908,3.0,2014-12-15,A2065HBMYDXJ1S,B00NPZ7EEC
9930276,3.0,2015-12-02,AXG9N4QFS4QYP,B0029OCT5Y
12905524,5.0,2018-07-01,A3B9DHWCMYQFD,B01FY85FUM
5889460,3.0,2014-11-09,A2FLN9BQWDC0Q7,B00HTN5DTE
6019737,4.0,2014-12-14,AGJ0DW8O7D9FL,B00IOFVEHG
9843161,1.0,2017-01-17,A1D3AZEASRJFN2,B001NXCH1I
399429,4.0,2011-01-12,A19YS2UWGDR6WM,B000C17P0A
2510950,5.0,2011-04-03,A377DMMFHJEJFS,B0028C6K52
7138534,3.0,2016-10-27,A1JOANG98KBFKU,B00RZNE3OO
5346076,5.0,2015-02-03,A36RVLTSR0DCQ9,B00E62Y1GM
10657377,5.0,2016-08-17,A323ARVKTJDR5Z,B008BTMQSQ
7670534,5.0,2016-09-04,A38NHXL5257E3B,B00XVCXNMG
5444469,5.0,2015-05-27,A2VOBPT698TJFV,B00EWAOPQY
996027,5.0,2016-10-01,A84EK63MZLK20,B000STN244
4987221,5.0,2015-01-30,AYEGF5R2BQYVK,B00BSNLBWE
6957071,5.0,2018-02-04,A38PGEALERYNFV,B00PSGOR8M
3864021,1.0,2014-01-14,AUVGDGBD1GU1Q,B005WUDQ8G
3098674,3.0,2014-01-10,A2DB566SDFSKYP,B00434GV6G
2402423,5.0,2015-10-13,AHM8R6ATGRDTU,B001ULZSTQ
84522,4.0,2017-10-18,AS6SH2JM2YY3H,B0001F7IX6
2014923,2.0,2013-08-22,A1VQV94SL7Y1S0,B001ECLYX0
5727723,5.0,2016-12-16,A35C9PXVR043M9,B00GOAMBGG
9556389,4.0,2018-03-27,A3SWX9P43AZP9N,B000N22G16
7017397,4.0,2017-04-01,A1WR534H0BPY5U,B00QFXGSIY
654742,4.0,2015-05-12,A337MGFCDEC4A0,B000IE9LRG
1335128,4.0,2014-07-23,A1QF5VLTAX624P,B00162LT5Q
2757883,5.0,2013-10-09,AQPK710VA2WGU,B002YT2COM
8178879,5.0,2016-05-01,A13HBEBVTHV5VA,B0153WB7CE
1999833,5.0,2016-02-04,A1D5O8CWZRWLH0,B001DZO5TS
8849556,5.0,2016-04-10,A22DRQMROONYOK,B01BVACF9G
2312268,5.0,2013-02-23,A3VGSA71W3ZPM5,B001Q72ARC
4575526,5.0,2014-10-25,AY8BNRRY7SR5Z,B009KOBIVW
4944908,5.0,2016-06-30,A22QKNGN59XYZG,B00BLPBSXG
970806,1.0,2014-05-10,A38PGQT3UVXHEY,B000RSEI6W
1251032,5.0,2015-02-08,A30K8O7Y62KS6I,B0013NGQ8I
407392,5.0,2016-12-06,AZGW7BXWOBZV2,B000CEAHES
2468198,4.0,2015-01-06,A3D1ZM7E3RDO5S,B0025STH86
4901511,5.0,2016-03-15,A1CYNQJAX1TY2A,B00BD565TG
6748452,5.0,2016-09-22,A3G6HAQF660TEF,B00NSET1YG
343460,5.0,2013-02-27,A37TXDG6XTU438,B000BBF2RY
8783451,5.0,2017-09-26,A2P4EL137EB659,B01B170WU8
519191,4.0,2017-01-16,A3IT2KL8DDE5ZH,B000FEXZH6
2554748,5.0,2012-10-12,A1WMK5BFAM0JY9,B002BJBIRW
2767178,5.0,2015-09-05,A2GZSBLOCXBGXI,B003073ZSY
3773304,5.0,2012-11-06,ANB0OKIDLNTZ,B005LUTM30
985047,4.0,2015-12-07,A3OLBNERE9YJGH,B000SDDIKI
7556312,4.0,2017-12-18,A34YO5WC36WPLL,B00WQCOEW0
4344369,5.0,2016-08-10,A1YV0BD7706JLJ,B00852QTIC
4516418,2.0,2015-07-29,A27N8W6EKZRN4D,B00962ET9G
496164,5.0,2017-10-08,A29X9YRHE9646X,B000F78Y4W
3068375,5.0,2015-02-24,A3FFNJ79X48A56,B003ZMFNX4
877178,5.0,2016-01-14,A3POO28JSB8WW2,B000OTG7FE
4252324,5.0,2014-07-21,A4IL0CLL27Q33,B007PKBAH0
4595300,5.0,2015-07-29,A27N8W6EKZRN4D,B009R7778K
9808263,1.0,2018-04-07,A1YBB5JIONHPM7,B001JPIGQU
4592309,5.0,2016-11-30,A2PAI9DZHQNOVK,B009QM7DSK
3751972,5.0,2016-08-08,A2Q56N6TI0T525,B005J92ZUU
6452488,5.0,2015-04-27,A30H8Z5M1LDW9U,B00LLNO8TE
4999581,5.0,2016-09-11,A202I8W9G73VBF,B00BULEBLW
2045755,5.0,2016-03-19,A2R76KD65EJDUY,B001F0M5UW
7322572,4.0,2017-08-17,A1EG9CY1WBZA5G,B00U0IMGI6
7879426,5.0,2018-06-11,A2W03M07QQY0VD,B010OLZ3E2
7141252,3.0,2015-09-15,A1T35FB6BMU2CD,B00S0JDKZA
7391114,5.0,2016-11-19,AINLSRH56CBOJ,B00UT9RV3G
2078157,4.0,2015-09-01,AVY4D87ER3UUJ,B001GB4V16
6120586,4.0,2016-01-03,A374T8LPWWSTWK,B00JJ39SLQ
6705622,5.0,2015-01-20,A8VI7KMUHI7ZH,B00NIKV1WA
1034316,5.0,2012-09-20,AV5FJKDE2F3H5,B000UUVL7Q
9370185,3.0,2017-04-16,A3AMPH4IWBVDW,B01H34JL46
5562045,5.0,2016-03-04,A3S9OS2QUU6UK2,B00FLXJSTK
7631289,2.0,2017-08-14,A3TO513NEJ5Q8T,B00XJU7L9Q
821722,4.0,2013-08-18,A2UHHX9Y9H7OSI,B000N8OKK0
2732935,4.0,2015-09-18,A2VRCPSDDON2K7,B002UYPB8K
7201337,5.0,2016-01-05,A2LEKKQHGYDCCL,B00SMX8L8A
5176980,5.0,2016-02-18,A7Z6OM871YWF2,B00D1HQAAI
959930,5.0,2017-11-25,AW2T158Q9I263,B000R9ACZC
696379,4.0,2016-07-14,A3R0O5XRA8QGD9,B000JVKLTU
957383,2.0,2013-12-30,A239CY4KZ6YFI1,B000R6Q9VQ
7072456,5.0,2016-06-03,ABQWM79CEEQX3,B00R3MZITG
8223465,5.0,2016-09-17,A2MUQ2MJQ73G00,B015GFZTVS
11638260,5.0,2018-07-28,A1XI9V4K8FRZ3V,B00L2IMAFC
5588030,5.0,2017-08-18,AON5462QE7M5N,B00FPQRJWQ
11164651,4.0,2017-08-01,ANRX8PVEL0AJ,B00EOY3ZY6
5026708,1.0,2014-12-27,A38NE706VIMOCY,B00C2NQ6XS
3404135,5.0,2014-09-18,AMM20XSJM32PA,B004U42RE4
11344171,5.0,2018-02-06,A3BVDW4DOLJAN0,B00H1W33KE
6613190,5.0,2018-04-24,A5HK5QB6U783,B00MV2YIYY
8472134,5.0,2016-04-22,AY30VBFDGA86F,B017V08DMS
3104442,5.0,2014-12-15,A250AXLRBVYKB4,B00437TW6Y
3837943,5.0,2015-12-07,A2T6PBTHTJQ37,B005SRBEWS
1071828,3.0,2014-12-03,A13129O6QPOF2T,B000VUJ8VG
4360690,5.0,2015-11-05,A2TI1ULSFYJB77,B0086TK6NS
2836482,5.0,2014-08-05,A2HV7COJAVH40,B00389TOWK
4777544,3.0,2015-02-15,AIX9F7M5T980Q,B00AU6DGCI
6998686,4.0,2015-09-05,A2KLJPOWP1EK1B,B00Q6EVOPY
8964150,5.0,2018-06-14,A59P4HF0IM8O2,B01D39KGJ4
3373930,5.0,2016-04-27,A3MVR2CGJH16ED,B004R71KYC
4732987,5.0,2013-10-14,A2GCFD2FCQ572M,B00AN8DQNM
310386,2.0,2014-04-27,A3HFW6CFF6FAF8,B000A8CP82
3392500,4.0,2012-09-24,A2GXYICAWU5MRT,B004T0Y0C6
5577228,4.0,2017-05-02,A2KB05ZR1BO6P6,B00FO9ZRYQ
593412,3.0,2015-06-20,A3484N6W54742Y,B000GXPP38
2550200,3.0,2017-08-03,A1I477ADGMLVJM,B002BCRJZ4
362269,5.0,2013-05-20,A3C1QYGEET3BVY,B000BO3BME
9883397,5.0,2018-05-17,A95Z8773A19BX,B001TED2H4
8046088,1.0,2017-04-12,A1P6SMYOQQD3H3,B013OV1IHU
7116676,4.0,2016-06-25,A2B5MOOVM0ECQV,B00RPBCJQK
5127830,5.0,2015-11-23,A1EWHXH39UTTA8,B00COGQ9IK
2306543,5.0,2012-06-22,A27JXR6QL0I80S,B001PTHKRQ
8128295,5.0,2016-07-13,A2MGW068OEQDTP,B014JQIHNW
1414378,5.0,2013-04-30,A1I3EGXHBQP654,B000NK3WSE
2338026,5.0,2015-07-23,A3FR6EXBMT0ZKN,B001RDU5Q8
5867492,3.0,2014-09-19,A1J5HIF41ENSMZ,B00HOAZWF2
4323411,5.0,2017-12-28,A22I4TVVTBLMYI,B00823FSRC
2003235,4.0,2012-11-24,A2VLXLU9QP6YJ1,B001E0O6BY
8635005,3.0,2016-04-29,AOEUN9718KVRD,B019NMRMVK
8044650,5.0,2015-10-24,A3439GS7M0H95K,B013MHFUUC
2952658,4.0,2016-02-01,A11G1KTVZG0BNG,B003LDO2W0
3315207,5.0,2014-07-15,A340WIDNOI1IZE,B004L5KKMI
5465565,4.0,2016-07-23,A21OUS5DU1XZVF,B00F1JOZ1A
2613010,5.0,2015-08-09,A2XX64JG1UO21B,B002FP3PLY
4760563,5.0,2015-02-01,AEKREA1CPNQ1U,B00ASSR020
3272291,4.0,2015-11-04,A3C0RJHV2BZR7J,B004HZU5L8
716070,5.0,2012-09-22,A1SI5PT3CA9OWW,B000KC3Y0G
851138,5.0,2013-10-26,A1LHSZKJ7MLEHV,B000NUIHV6
4563017,5.0,2017-01-10,A7RGNKL9SBDIH,B009G5VWH0
6357089,5.0,2016-07-19,ABY0DJN2V7T4B,B00KXDBOTA
2765149,5.0,2016-05-27,A2V1XO7SDU4XQZ,B002ZVMJGK
4900449,5.0,2015-09-20,A2Y8UVOTD3HSX2,B00BD4ZDY0
2925689,5.0,2014-02-02,A1RS9E98SOIM26,B003ITKHM6
9884776,3.0,2017-11-27,A2NWS9R4IDLD4P,B001TI93X2
1882807,5.0,2013-02-20,A2KOOP6BCN49Y6,B001AZNATC
6701272,5.0,2016-04-20,A3OG21RIM6SN2L,B00NHX58Z4
6419969,5.0,2015-09-25,A1BA50BXICSUHT,B00LDSW5BA
4275435,5.0,2014-12-25,AF04M51PXZC58,B007TZZ89W
893591,3.0,2015-11-06,A1UDN5ZGRPT68M,B000P3WQ86
3510383,5.0,2016-03-03,A6SF6IHR1D6OB,B004ZGAJA6
4451077,5.0,2014-04-22,A1H4R7TY2G50DH,B008YPZQCU
1828665,5.0,2016-09-19,A2YW2W4WXU53QL,B0019MM434
5567783,3.0,2015-03-24,A18NMKGE4YWQ0F,B00FN02FB4
2163105,5.0,2013-05-05,A379VJJGXWIZFE,B001L0VX2W
2489390,5.0,2015-06-09,A3VCQM282BO1D7,B0026YC3FI
2991947,5.0,2015-08-28,A3RS9CEHLVB55Y,B003R1YJQA
3825221,5.0,2013-03-14,A22OKDLB76PW81,B005QAIFT2
5818888,5.0,2015-05-18,AH1SVW6D4I2CF,B00HBZGT6G
4091850,5.0,2013-07-25,A3K769A108GP3E,B006ZT45CY
6978238,5.0,2018-01-31,A1OJIXI2IZSV0K,B00PZR3INE
1172141,5.0,2013-08-05,A1IDPIC36H49JX,B0010O748Q
5509468,5.0,2014-02-21,AV5MNRG8KMDP9,B00FA2RLX2
5635552,5.0,2015-07-11,A1EX0000XTYIWQ,B00G6M5MBI
1795796,3.0,2018-01-18,ASPSTVT1VI6SF,B0018LGT5K
6759089,4.0,2015-01-25,A1H6SBO7R007I8,B00NVPDST6
5736125,5.0,2014-12-03,A34SVIZZWYUA7,B00GPQEKZO
2516986,5.0,2015-04-07,A3PNJCX506R111,B0028N8CQG
5382259,5.0,2014-12-21,A3Q4TYJVAM4IRM,B00EFY9F1C
5923770,4.0,2018-01-10,AZJ7IDY62I6OH,B00I1AG2HQ
3125708,5.0,2016-04-22,A185K0FEJG9XGT,B0044XE6J0
11418027,2.0,2018-05-29,A3MQTXTYQ7NLOD,B00I2WUJVS
3661281,5.0,2016-06-04,A1VAX3D8MK7GWL,B005D7JXB2
4171392,5.0,2015-07-25,AHL531HKF7BW2,B00794LIEM
5116410,4.0,2014-09-17,A2L4ZGN7GZJ95T,B00CM6BJV4
5928746,5.0,2014-09-05,AIBKPOSZ4TYXL,B00I1XOZUY
1076496,3.0,2015-03-15,A2MP310284F5ZU,B000W2CPCC
4694393,4.0,2015-02-18,A1UO50EXTFYJBC,B00AEM0SMO
393455,3.0,2016-11-11,ALA0U1ZI6GJMX,B000C12DS4
7816092,5.0,2016-07-23,A2QHTX9Q2O6BEJ,B00ZX1OOGM
4534857,5.0,2013-06-27,A34CSXOGVYF94S,B0099LSWYM
7711496,5.0,2017-03-21,A1W2PKCD3OV2OD,B00YHDGYX8
7672419,4.0,2015-12-07,A3B3SIEGX3M0O6,B00XWCPX8W
91800,5.0,2014-02-27,A3OMTFU440LF2U,B0001WB100
1379395,5.0,2014-12-03,AFXXS6KIJ9E83,B0016SOA88
227585,4.0,2016-10-15,A2A1FY1R3J4ZKS,B000980JMW
10554688,5.0,2017-02-19,A3R7INLEBY7U1F,B0073GZSM4
6981470,5.0,2017-02-21,A1LKP12BQR4KH7,B00Q2NJ5SW
2296044,5.0,2014-12-31,AV1QZH25FF041,B001PR0ODK
1977157,5.0,2016-08-12,A185ZR2SCO7518,B001DCD6JG
2654980,4.0,2013-12-14,A146CK7O1VG853,B002LL0NEO
6762245,5.0,2016-06-28,AX6J3KHRXN6W9,B00NW23YBA
9362160,5.0,2017-07-08,A331BHAR0TRLWT,B01H0JK5GM
7359227,5.0,2017-01-20,A2F9IIX1XFXHXK,B00UFEGS0W
6104486,5.0,2016-07-12,ADGE4CTBCEQL2,B00JDZUGXO
5275174,5.0,2017-04-24,A2AXJFHHKTZ4DL,B00DPLDAJY
9031355,5.0,2016-06-13,A2K3QXYJ07MTJU,B01DO087WK
8710638,4.0,2016-06-03,A2W1YM1T54N0SD,B01ABDEND0
1141762,4.0,2016-08-14,A33WWL4MTSSZVJ,B000YZ4CPU
744813,5.0,2017-05-12,A1B3YV9717IWYF,B000LC2PO6
2989648,4.0,2015-02-02,A169S03NMOMKFX,B003QYGUME
4455693,5.0,2013-10-03,A7PW9RLHBUFEM,B008Z9BNEU
11388499,4.0,2016-10-22,A10ZBR6O8S8OCY,B00HQE8ZBO
2898658,5.0,2017-03-04,A2NL5ZC5FIE4BE,B003DWGNJO
2732707,5.0,2016-01-20,A2ICELPZRQ363,B002UPXNN4
2361421,5.0,2014-08-05,A2CONSUSCSPQMG,B001T6HOQC
667821,5.0,2013-08-04,ASEH02I5697XU,B000IZBFU6
1379120,5.0,2016-01-18,A3RUXTIR7OEZVG,B0016SRA4Y
734660,5.0,2013-03-11,ARS8RSFDG55OY,B000KORKHM
2249452,4.0,2015-09-02,A1610P0S7R27G2,B001O0DEE4
9937039,4.0,2016-12-21,A15B84RSMA02DW,B002B55GZG
6022202,5.0,2016-02-06,A1JZFGZEZVWQPY,B00IPQXC74
2051638,5.0,2013-03-06,A32R9X6MNUK9NS,B001F4KPH8
8225766,4.0,2018-01-22,A1YEB5ILHJW0NT,B015H1SIMI
5673237,5.0,2016-12-19,A1Q1T811N4IY3Z,B00GD73CXG
284513,4.0,2009-11-06,A2EE97DL28JAH6,B0009V2LVG
4312236,5.0,2015-11-12,AJVA4JQE2R77K,B008065W72
456243,5.0,2016-02-06,A3U9AM8BHUAM7J,B000ENQRCI
516043,5.0,2013-02-18,AG7O531AAY3NX,B000FEUUF6
5473313,5.0,2014-11-24,A3DEPHQACB8P8V,B00F3AI5TA
2804243,5.0,2015-11-10,A2C3AZ2PQ00WNK,B00354CZ9W
374042,5.0,2016-01-18,A16OB33ZIV95VI,B000BSDU4Y
8300067,5.0,2014-12-02,A2YW2W4WXU53QL,B0167AEV7O
410106,3.0,2014-03-18,A36509YSPFMFDY,B000CNAAAA
8184566,4.0,2017-02-01,A33C8DIGBUG4QO,B0155XE8O0
5505915,5.0,2017-01-08,A1QX35GVK4UJP0,B00FA2RLX2
3018647,5.0,2015-05-06,AVJ4E23UQZ6RR,B003TV7FHI
9239828,5.0,2017-07-28,A2MKFRBTD9N7TW,B01FU0NTHA
3541659,5.0,2014-05-30,A3FCU22QDGKZ4B,B005281N1K
2147919,5.0,2015-08-01,A7W0AT0YMHVZ7,B001K4OPY2
4613249,5.0,2016-02-15,A16OB33ZIV95VI,B009XDR0NK
5393274,5.0,2016-04-25,A2B3LDRMJPOH1L,B00EJRKIMA
356921,5.0,2011-06-17,ATCL00P7C2KUG,B000BNS620
12906134,5.0,2017-12-04,APKBVI2JZCA71,B01FYLE92O
10506043,4.0,2018-05-12,A377QHLMXR9PQ5,B006I0H23E
7256462,4.0,2016-05-11,AG41BBLAPNRDK,B00TA87XT4
12338090,5.0,2018-02-13,A16BXCHOUPI3FA,B012FC7NDM
9754588,3.0,2015-10-09,A1AX779H9OY7KX,B001D7U9U0
5428634,5.0,2015-09-02,A3DLK0RGW6X2BI,B00EREJ2X6
2494782,5.0,2014-09-25,A1GNYV0RA0EQSS,B0027FGDGG
10934100,5.0,2018-05-16,A2L5D2ZY6GVBFA,B00BPC6A2E
1458,4.0,2018-02-19,AYMDRRCOPKTCF,7245456313
2460180,5.0,2013-03-06,A1K0IGBNDMCOQ2,B0023MHZLA
12750766,5.0,2018-06-21,A31KX4DOWBTSH8,B01CIUXGZA
7010109,5.0,2016-05-13,A28Y3MDETVVZIS,B00QBLAQCE
533308,5.0,2013-07-22,A1I7FQ1M9VRL4Q,B000FIE3WI
6139097,5.0,2016-09-18,A3NYV40SLGFF95,B00JOIR0RA
10887602,5.0,2018-06-19,A2EWE0GMBBUVMJ,B00B73JXKC
3555202,5.0,2014-01-17,A69SRVXCZVVUS,B0053EQMUA
735044,2.0,2016-08-14,A2CHLRUME36XHC,B000KOP68W
1973662,4.0,2014-05-21,A2H97JLEGE2LPL,B001D937SY
834191,5.0,2015-07-04,A3L5M0V9UNHTJ,B000NK0DJA
7711441,3.0,2016-07-18,A2FO0DTDADUV26,B00YH9H86E
9376805,1.0,2018-06-22,A3J9C2WMW0TZYB,B01H4U7ZA6
11181716,4.0,2018-07-04,A35GXJNRA7NJY4,B00EVIPAKW
8757790,5.0,2017-08-14,A103M66J96KQRD,B01AT3RFXW
2546491,5.0,2017-08-19,AP5BD52PORCXP,B002B5KXOU
2869580,5.0,2014-01-07,A33VX5HLITIS2Q,B003BLOTX4
4959288,5.0,2013-11-26,A164BNFAXZTX6I,B00BNFDQMU
3512817,5.0,2016-03-03,A1J3V4T5C5WII0,B004ZP83H8
883325,5.0,2010-05-30,A3LNIDN26MZUO2,B000OZBIDO
2871329,5.0,2013-08-15,ACL0T7X1THPAV,B003BM5LWQ
4645469,3.0,2016-01-24,A2URCV909O6NHM,B00A6TBITM
9383036,5.0,2017-02-10,A2F4IF4CBKPZ6T,B01H6EKP16
1973286,5.0,2011-11-28,A3TA1A3PXA42T4,B001D8AN6E
4342535,5.0,2013-12-12,A1OTGR2WFHAJO1,B0084IE6MS
7221938,5.0,2016-04-24,A25R6EQMYCF290,B00STUOJCS
8585136,3.0,2015-12-30,A2M2HSP4AK22B0,B0192WC2PC
669108,5.0,2009-01-05,A2JYOE9OH5NU1J,B000IZGFCE
4850712,4.0,2015-12-15,A25YTDJ3U63MTC,B00B4IHXRU
2594989,5.0,2017-01-13,AYTVWJ80AH1Y7,B002E6T5FE
935109,5.0,2015-02-01,A7W0AT0YMHVZ7,B000Q60EYU
2277029,5.0,2015-01-15,A9V3J39BJW8CD,B001P82D4C
4886674,5.0,2015-08-29,A2BUJ5A48LTDF9,B00BAHMHQW
4299801,5.0,2016-08-11,A2EPJSKM44QTUE,B007YV1GYM
3496631,4.0,2012-07-13,A35JWV3EZUEMW5,B004YIE2FS
2745437,3.0,2016-06-09,AJDRN5P35TSTI,B002WPHEP0
893592,5.0,2015-11-03,A2V4MGPIBW4M8V,B000P3WQ86
10478124,5.0,2015-06-21,ACMVG6CUGOG4D,B0066PXJXI
4903733,5.0,2014-08-27,AWUYOK4THIGKW,B00BD58I4G
5931238,5.0,2015-09-21,A1ROVZ6QB4YY9M,B00I304852
8732458,5.0,2017-07-21,A38QHZEEYZKT27,B01AIXFFQM
3204652,5.0,2017-10-02,A1I7QGUDP043DG,B004BQ5RCK
6765897,4.0,2017-03-20,A22R6NRRHSRH8E,B00NWO0IRQ
